alpha,avg_boundary_cost,avg_cost,avg_fidelity,avg_leakage,avg_min_cost,avg_min_cost_time_ns,avg_time_cost,avg_time_ns,checkpoint_path,eval_cost,eval_fidelity,eval_leakage,eval_min_cost,eval_min_cost_time_ns,eval_plan_path,eval_time_ns,gamma,num_workers,phase_iter,robustness,robustness_path,robustness_sigma_1p0_average_fidelity,robustness_sigma_1p0_average_gate_fidelity,robustness_sigma_1p0_fidelity_variance,update_kl,update_policy_loss,update_updated,update_value_loss
0.942,0.3851011277378591,9.369130033450256,0.8254861528385766,0.693889043409816,4.191499029286749,72.503,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000086.pt,1.1773688392253008,0.9314631909101833,0.007150406369890173,0.5659960884235741,148.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000086_control_plan.npz,180.0,1.5707963267948966,8,86,"{'sigma_1p0': {'average_fidelity': 0.8979121218181387, 'average_gate_fidelity': 0.8723901522726731, 'fidelity_variance': 0.000953098480452657, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000086_robustness.json,0.8979121218181387,0.8723901522726731,0.000953098480452657,0.009983234107494354,9.939405742898089e-09,1.0,284.64056396484375
0.942,0.4041543951078827,9.358820051582937,0.828072070975869,0.6935386366233744,4.121840988906222,72.758,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000087.pt,1.1568223348409923,0.9322750538525217,0.007051371551716761,0.5469083629950462,148.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000087_control_plan.npz,180.0,1.5707963267948966,8,87,"{'sigma_1p0': {'average_fidelity': 0.8970036886320476, 'average_gate_fidelity': 0.8712546107900594, 'fidelity_variance': 0.0014028705080136573, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000087_robustness.json,0.8970036886320476,0.8712546107900594,0.0014028705080136573,0.0024952213279902935,2.988179481633324e-09,1.0,293.6760559082031
0.942,0.38519862371862634,9.303498664421362,0.832015084915932,0.6938450889862056,4.093675243080341,73.1145,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000088.pt,1.1126635836317058,0.9361381692070438,0.006906129907653901,0.5314756878378366,148.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000088_control_plan.npz,180.0,1.5707963267948966,8,88,"{'sigma_1p0': {'average_fidelity': 0.9046681615331729, 'average_gate_fidelity': 0.8808352019164661, 'fidelity_variance': 0.0008767181005159362, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000088_robustness.json,0.9046681615331729,0.8808352019164661,0.0008767181005159362,0.009929032996296883,5.7220459481754915e-09,1.0,281.34136962890625
0.942,0.39626869477236765,9.29586954412052,0.8331933986813178,0.693153483616133,4.037988993310452,73.619,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000089.pt,1.0059127907462564,0.9464271444404968,0.006808746950834255,0.5049586182497925,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000089_control_plan.npz,180.0,1.5707963267948966,8,89,"{'sigma_1p0': {'average_fidelity': 0.9084508487937186, 'average_gate_fidelity': 0.8855635609921481, 'fidelity_variance': 0.0009958587261675144, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000089_robustness.json,0.9084508487937186,0.8855635609921481,0.0009958587261675144,0.009884471073746681,8.583068478174027e-09,1.0,289.3793029785156
0.942,0.3933768248828884,9.231002748306222,0.8404467956251218,0.6942093879674553,3.9991767269135226,73.759,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000090.pt,0.9970049970278233,0.9452193246862792,0.006675961421781674,0.47561116883107823,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000090_control_plan.npz,180.0,1.5707963267948966,8,90,"{'sigma_1p0': {'average_fidelity': 0.9063881062918381, 'average_gate_fidelity': 0.8829851328647977, 'fidelity_variance': 0.0009981938094687337, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000090_robustness.json,0.9063881062918381,0.8829851328647977,0.0009981938094687337,0.00989365391433239,-2.1192762822419553e-10,1.0,278.4439697265625
0.942,0.36831264300290945,9.184526172544762,0.8420395784830544,0.6936609314372397,3.9880367137844432,73.987,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000091.pt,1.1082427912388857,0.932373803704092,0.006596434137261122,0.5009299116644155,148.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000091_control_plan.npz,180.0,1.5707963267948966,8,91,"{'sigma_1p0': {'average_fidelity': 0.8932789487329684, 'average_gate_fidelity': 0.8665986859162106, 'fidelity_variance': 0.00131800970898156, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000091_robustness.json,0.8932789487329684,0.8665986859162106,0.00131800970898156,0.009967134334146976,1.458062026671314e-08,1.0,280.8465576171875
0.942,0.3645700577980931,9.246740284193372,0.8355049938208121,0.69372201646034,3.980401286374635,74.3535,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000092.pt,1.007756043727889,0.9428307498871172,0.0065028972922165735,0.4650714268574393,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000092_control_plan.npz,180.0,1.5707963267948966,8,92,"{'sigma_1p0': {'average_fidelity': 0.901923466705707, 'average_gate_fidelity': 0.8774043333821336, 'fidelity_variance': 0.001350019999519202, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000092_robustness.json,0.901923466705707,0.8774043333821336,0.001350019999519202,0.009973087348043919,-1.2302399099439754e-08,1.0,278.73382568359375
0.942,0.3730065721723191,9.193134177311233,0.8415670313021604,0.6935797918160517,3.9410221523031743,74.503,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000093.pt,0.9326078673209692,0.9496836988991335,0.00647376248268583,0.4493123259252996,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000093_control_plan.npz,180.0,1.5707963267948966,8,93,"{'sigma_1p0': {'average_fidelity': 0.9096243500283523, 'average_gate_fidelity': 0.8870304375354403, 'fidelity_variance': 0.0014307220504170004, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000093_robustness.json,0.9096243500283523,0.8870304375354403,0.0014307220504170004,0.009958047419786453,-1.30547421761662e-08,1.0,279.2046813964844
0.942,0.36480986800187204,9.107357181980651,0.849939875180795,0.6941946065786729,3.9147851201797095,74.1115,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000094.pt,0.9214732322590854,0.9506686463101026,0.006431258068781685,0.43692248074864876,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000094_control_plan.npz,180.0,1.5707963267948966,8,94,"{'sigma_1p0': {'average_fidelity': 0.9079747425490385, 'average_gate_fidelity': 0.8849684281862981, 'fidelity_variance': 0.001283798143930994, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000094_robustness.json,0.9079747425490385,0.8849684281862981,0.001283798143930994,0.0024889365304261446,1.2969970875076342e-08,1.0,270.6204528808594
0.942,0.36329798995015794,9.08763293425002,0.8514812391974423,0.6939147336274287,3.8939962937999124,74.045,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000095.pt,1.0004719221426104,0.9397283487235156,0.006388999018622842,0.4385420570884173,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000095_control_plan.npz,180.0,1.5707963267948966,8,95,"{'sigma_1p0': {'average_fidelity': 0.9037667388410289, 'average_gate_fidelity': 0.879708423551286, 'fidelity_variance': 0.0008568210541727186, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000095_robustness.json,0.9037667388410289,0.879708423551286,0.0008568210541727186,0.009957851842045784,-2.6067097369519843e-09,1.0,273.5355224609375
0.942,0.327949811302602,9.141109532339792,0.843789285907071,0.6951052580107899,3.9292698712552596,74.3465,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000096.pt,1.0354230574516707,0.9372873667142745,0.006364696352773299,0.4472567449160971,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000096_control_plan.npz,180.0,1.5707963267948966,8,96,"{'sigma_1p0': {'average_fidelity': 0.9035946246068637, 'average_gate_fidelity': 0.8794932807585796, 'fidelity_variance': 0.0012276165257370096, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000096_robustness.json,0.9035946246068637,0.8794932807585796,0.0012276165257370096,0.009954459965229034,1.3224283890167499e-08,1.0,272.1782531738281
0.942,0.3497151269340334,9.136934539401597,0.8463217613907016,0.6950437026374577,3.899427643124088,74.288,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000097.pt,1.0396665844732782,0.9363226396715632,0.006351764100412717,0.4418710195837236,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000097_control_plan.npz,180.0,1.5707963267948966,8,97,"{'sigma_1p0': {'average_fidelity': 0.9051706452482812, 'average_gate_fidelity': 0.8814633065603515, 'fidelity_variance': 0.0012075170413317347, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000097_robustness.json,0.9051706452482812,0.8814633065603515,0.0012075170413317347,0.009986781515181065,7.841322036128417e-10,1.0,257.8966979980469
0.942,0.3344487169306017,9.12646699178602,0.8443726264862871,0.6935744539718289,3.888109588827735,74.343,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000098.pt,0.947750648700632,0.945074422329444,0.006279822963798527,0.4025184865975058,152.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000098_control_plan.npz,180.0,1.5707963267948966,8,98,"{'sigma_1p0': {'average_fidelity': 0.908230627946566, 'average_gate_fidelity': 0.8852882849332073, 'fidelity_variance': 0.0012180761060409564, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000098_robustness.json,0.908230627946566,0.8852882849332073,0.0012180761060409564,0.009881347417831421,-6.760491277901792e-09,1.0,271.0193786621094
0.942,0.3132885298611061,9.00846970322304,0.8530660547089451,0.6925841720451383,3.883533633249171,74.2655,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000099.pt,1.0189769748028477,0.9385411121578614,0.006268007336675544,0.42091775776476537,152.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000099_control_plan.npz,180.0,1.5707963267948966,8,99,"{'sigma_1p0': {'average_fidelity': 0.9022141703458303, 'average_gate_fidelity': 0.8777677129322878, 'fidelity_variance': 0.0011701674030295942, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000099_robustness.json,0.9022141703458303,0.8777677129322878,0.0011701674030295942,0.009972293861210346,3.4544203053599176e-09,1.0,250.33486938476562
0.942,0.3265461629101355,9.093102600278316,0.847060737900102,0.69371638163692,3.8868130781382244,74.4225,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000100.pt,1.0649909147400305,0.9345612670308331,0.006272627517629092,0.43529593632173125,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000100_control_plan.npz,180.0,1.5707963267948966,8,100,"{'sigma_1p0': {'average_fidelity': 0.9008088412778309, 'average_gate_fidelity': 0.8760110515972886, 'fidelity_variance': 0.001390695128963713, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000100_robustness.json,0.9008088412778309,0.8760110515972886,0.001390695128963713,0.009887779131531715,-2.8610229740877458e-09,1.0,267.43280029296875
0.942,0.3285136193127837,9.11885973010068,0.8444311245327115,0.6934657356115013,3.863073756834284,74.0265,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000101.pt,1.0159722851310624,0.9381375738491271,0.0062386358479841215,0.4109416495643541,150.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000101_control_plan.npz,180.0,1.5707963267948966,8,101,"{'sigma_1p0': {'average_fidelity': 0.8998635183133121, 'average_gate_fidelity': 0.87482939789164, 'fidelity_variance': 0.0010052725504808334, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000101_robustness.json,0.8998635183133121,0.87482939789164,0.0010052725504808334,0.009892311878502369,-4.76837147544984e-09,1.0,261.2109680175781
0.942,0.3079599702440284,9.068288360808666,0.8477822519379441,0.6938150909944077,3.8740030025058765,74.117,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_0.942000\checkpoints\iter_000102.pt,0.3998474199597379,0.9904685039130265,0.005232361447160775,0.3998474199597379,148.0,runs\runtime\gamma_1.570796\alpha_0.942000\plans\iter_000102_control_plan.npz,148.0,1.5707963267948966,8,102,"{'sigma_1p0': {'average_fidelity': 0.9503815527547286, 'average_gate_fidelity': 0.9379769409434107, 'fidelity_variance': 0.00043259611669308184, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_0.942000\robustness\iter_000102_robustness.json,0.9503815527547286,0.9379769409434107,0.00043259611669308184,0.009840738959610462,-5.12864861690332e-09,1.0,261.6363220214844
1.099,0.29516623270345116,9.48761078886102,0.804575792044348,0.6938202476601047,3.5605249556865757,24.999,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000001.pt,1.3826720734916176,0.903144067739763,0.006174125100799435,0.6189620812302485,148.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000001_control_plan.npz,180.0,1.5707963267948966,8,1,"{'sigma_1p0': {'average_fidelity': 0.880376574414206, 'average_gate_fidelity': 0.8504707180177576, 'fidelity_variance': 0.001346386654217392, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000001_robustness.json,0.880376574414206,0.8504707180177576,0.001346386654217392,0.0024945447221398354,9.240044285263593e-09,1.0,317.49072265625
1.099,0.31855006441401745,9.42765108941466,0.8131193090318612,0.6940294115319253,3.529554593485206,29.9255,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000002.pt,1.2953596437932733,0.9137085588643238,0.006185024186185326,0.5562158070861087,148.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000002_control_plan.npz,180.0,1.5707963267948966,8,2,"{'sigma_1p0': {'average_fidelity': 0.8804571737587878, 'average_gate_fidelity': 0.8505714671984848, 'fidelity_variance': 0.0014732496668962444, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000002_robustness.json,0.8804571737587878,0.8505714671984848,0.0014732496668962444,0.002504211850464344,-8.900959969082578e-09,1.0,299.62518310546875
1.099,0.337728158400039,9.349017024086994,0.8227526589741017,0.6938815455427971,3.4863384931686774,34.625,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000003.pt,1.2251991265725222,0.9230658162626614,0.0062226283811222475,0.5064324065118915,148.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000003_control_plan.npz,180.0,1.5707963267948966,8,3,"{'sigma_1p0': {'average_fidelity': 0.8885430158118375, 'average_gate_fidelity': 0.8606787697647966, 'fidelity_variance': 0.001974806985767236, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000003_robustness.json,0.8885430158118375,0.8606787697647966,0.001974806985767236,0.0024966716300696135,-4.821353538631001e-09,1.0,290.30242919921875
1.099,0.3527824986183867,9.250688359062675,0.8328274967936743,0.692618082838103,3.4523493569295307,39.278,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000004.pt,1.1631169594556445,0.932009592671553,0.006293944987137706,0.48552393368536534,150.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000004_control_plan.npz,180.0,1.5707963267948966,8,4,"{'sigma_1p0': {'average_fidelity': 0.8946247751634172, 'average_gate_fidelity': 0.8682809689542712, 'fidelity_variance': 0.001522998856348327, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000004_robustness.json,0.8946247751634172,0.8682809689542712,0.001522998856348327,0.0024983249604701996,-8.477105128967821e-10,1.0,282.4862976074219
1.099,0.38680389076859206,9.25540884924984,0.8364575396621713,0.6933180355102959,3.4188916487883754,42.9795,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000005.pt,1.1192701344982927,0.937598600980747,0.00635312078291642,0.45157483897224776,78.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000005_control_plan.npz,180.0,1.5707963267948966,8,5,"{'sigma_1p0': {'average_fidelity': 0.9047223100209462, 'average_gate_fidelity': 0.8809028875261826, 'fidelity_variance': 0.001465878973056768, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000005_robustness.json,0.9047223100209462,0.8809028875261826,0.001465878973056768,0.002496675355359912,9.028116920717366e-09,1.0,295.3938293457031
1.099,0.42136847421049173,9.26230347411885,0.8384706059578184,0.6925641059486543,3.394831940852386,44.712,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000006.pt,1.1525208342090578,0.9332265745083513,0.006329672583908539,0.44077105516565074,78.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000006_control_plan.npz,180.0,1.5707963267948966,8,6,"{'sigma_1p0': {'average_fidelity': 0.8898518429818548, 'average_gate_fidelity': 0.8623148037273185, 'fidelity_variance': 0.0016499843560595928, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000006_robustness.json,0.8898518429818548,0.8623148037273185,0.0016499843560595928,0.00993913970887661,2.839830148815281e-09,1.0,294.4991760253906
1.099,0.42821030183253944,9.293497675735216,0.8370292878174455,0.6935580252077131,3.384424774111106,45.1475,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000007.pt,1.1750068086784715,0.9294491101049375,0.006298873646569682,0.44164254634,78.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000007_control_plan.npz,180.0,1.5707963267948966,8,7,"{'sigma_1p0': {'average_fidelity': 0.8925710523873118, 'average_gate_fidelity': 0.86571381548414, 'fidelity_variance': 0.0010408811312458074, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000007_robustness.json,0.8925710523873118,0.86571381548414,0.0010408811312458074,0.009972495026886463,2.596113324315752e-09,1.0,294.79150390625
1.099,0.39200017851400165,9.265098204431524,0.8357579969309161,0.6930677995226684,3.3890363569449318,44.7005,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000008.pt,1.1271613292238374,0.9351980905558818,0.006259070168208387,0.4080809827608677,78.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000008_control_plan.npz,180.0,1.5707963267948966,8,8,"{'sigma_1p0': {'average_fidelity': 0.9076246702839728, 'average_gate_fidelity': 0.8845308378549659, 'fidelity_variance': 0.0009326623263709325, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000008_robustness.json,0.9076246702839728,0.8845308378549659,0.0009326623263709325,0.00993898045271635,-9.31421872962801e-09,1.0,282.08258056640625
1.099,0.39782299574610963,9.195280407678517,0.8430479524907691,0.6927936936840101,3.3699957389265363,46.8545,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000009.pt,1.1365521387119286,0.9324213046395735,0.006207908017643561,0.400392718062549,78.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000009_control_plan.npz,180.0,1.5707963267948966,8,9,"{'sigma_1p0': {'average_fidelity': 0.8965618013243075, 'average_gate_fidelity': 0.8707022516553845, 'fidelity_variance': 0.0012050018234234425, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000009_robustness.json,0.8965618013243075,0.8707022516553845,0.0012050018234234425,0.009979174472391605,1.372231395180279e-08,1.0,271.4211730957031
1.099,0.3694372770811816,9.191713872054695,0.8418234131204035,0.6940510726177547,3.365199955242129,47.096,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.099000\checkpoints\iter_000010.pt,0.39860658672745075,0.984966683008121,0.002744836019196793,0.39860658672745075,76.0,runs\runtime\gamma_1.570796\alpha_1.099000\plans\iter_000010_control_plan.npz,76.0,1.5707963267948966,8,10,"{'sigma_1p0': {'average_fidelity': 0.9674057583378541, 'average_gate_fidelity': 0.9592571979223178, 'fidelity_variance': 0.00014348923573082248, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.099000\robustness\iter_000010_robustness.json,0.9674057583378541,0.9592571979223178,0.00014348923573082248,0.009986134245991707,-3.528594971768939e-09,1.0,270.6760559082031
1.256,0.3441402403799068,9.900398575385093,0.7679664320575736,0.6935922655580921,1.817731905314092,3.0375,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.256000\checkpoints\iter_000001.pt,1.7667358114624778,0.86899918151724,0.006318334225108175,0.8539584331093524,142.0,runs\runtime\gamma_1.570796\alpha_1.256000\plans\iter_000001_control_plan.npz,180.0,1.5707963267948966,8,1,"{'sigma_1p0': {'average_fidelity': 0.8557600174834402, 'average_gate_fidelity': 0.8197000218543001, 'fidelity_variance': 0.0016779582928207052, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.256000\robustness\iter_000001_robustness.json,0.8557600174834402,0.8197000218543001,0.0016779582928207052,0.0025013694539666176,2.2888184680880386e-09,1.0,352.9709777832031
1.256,0.37851953444860176,9.864505716951038,0.7762049376522331,0.6948035559024766,1.8179768320462142,3.0435,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.256000\checkpoints\iter_000002.pt,1.6018264882973898,0.8860206147028423,0.0064599961797217305,0.7423835197846029,142.0,runs\runtime\gamma_1.570796\alpha_1.256000\plans\iter_000002_control_plan.npz,180.0,1.5707963267948966,8,2,"{'sigma_1p0': {'average_fidelity': 0.8587520019785517, 'average_gate_fidelity': 0.8234400024731895, 'fidelity_variance': 0.0019222715331957201, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.256000\robustness\iter_000002_robustness.json,0.8587520019785517,0.8234400024731895,0.0019222715331957201,0.002505331765860319,-7.29031013335657e-09,1.0,333.3369445800781
1.256,0.41423572580163803,9.817563444971048,0.7839764399252744,0.6943092118422155,1.8153012396928394,3.0225,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.256000\checkpoints\iter_000003.pt,1.4863047557446527,0.8981019627099205,0.006582042246748863,0.6712668724496287,144.0,runs\runtime\gamma_1.570796\alpha_1.256000\plans\iter_000003_control_plan.npz,180.0,1.5707963267948966,8,3,"{'sigma_1p0': {'average_fidelity': 0.8689501597117362, 'average_gate_fidelity': 0.8361876996396702, 'fidelity_variance': 0.002395169514425194, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.256000\robustness\iter_000003_robustness.json,0.8689501597117362,0.8361876996396702,0.002395169514425194,0.00251802708953619,6.993611800787392e-10,1.0,348.0291442871094
1.256,0.440267196276775,9.835657186792865,0.7864803185938966,0.6960193176455054,1.817471881115382,3.0385,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.256000\checkpoints\iter_000004.pt,1.397833049865812,0.9067961454579829,0.006693341489416789,0.621004077199214,144.0,runs\runtime\gamma_1.570796\alpha_1.256000\plans\iter_000004_control_plan.npz,180.0,1.5707963267948966,8,4,"{'sigma_1p0': {'average_fidelity': 0.8778052328585624, 'average_gate_fidelity': 0.847256541073203, 'fidelity_variance': 0.001816252013523595, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.256000\robustness\iter_000004_robustness.json,0.8778052328585624,0.847256541073203,0.001816252013523595,0.002503810217604041,-6.993611800787392e-10,1.0,341.1531677246094
1.256,0.4788424922487355,9.853501143914432,0.7871941211995829,0.6946599863661524,1.815318172429569,3.132,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.256000\checkpoints\iter_000005.pt,1.3495596649531179,0.9103225553872039,0.006804106667781534,0.5782905035561718,144.0,runs\runtime\gamma_1.570796\alpha_1.256000\plans\iter_000005_control_plan.npz,180.0,1.5707963267948966,8,5,"{'sigma_1p0': {'average_fidelity': 0.8861305092835258, 'average_gate_fidelity': 0.8576631366044073, 'fidelity_variance': 0.0018956911268683445, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.256000\robustness\iter_000005_robustness.json,0.8861305092835258,0.8576631366044073,0.0018956911268683445,0.009997963905334473,-7.629394338515283e-10,1.0,344.63531494140625
1.256,0.4760711583390712,9.806497403059993,0.7901891943707082,0.6932318188428004,1.8162774741778507,3.078,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.256000\checkpoints\iter_000006.pt,1.3523523457088245,0.9101863833484427,0.006863063902558232,0.5673050355342762,144.0,runs\runtime\gamma_1.570796\alpha_1.256000\plans\iter_000006_control_plan.npz,180.0,1.5707963267948966,8,6,"{'sigma_1p0': {'average_fidelity': 0.8728970792140924, 'average_gate_fidelity': 0.8411213490176156, 'fidelity_variance': 0.002032906302569073, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.256000\robustness\iter_000006_robustness.json,0.8728970792140924,0.8411213490176156,0.002032906302569073,0.0025045755319297314,9.240044285263593e-09,1.0,358.97125244140625
1.256,0.5042380357326833,9.821638362501337,0.7901122846825579,0.6918523173594232,1.8167820297332475,3.055,0.2999999999999999,180.0,runs\runtime\gamma_1.570796\alpha_1.256000\checkpoints\iter_000007.pt,1.3218057003241075,0.911986555958845,0.00687126783691547,0.5408412372675296,144.0,runs\runtime\gamma_1.570796\alpha_1.256000\plans\iter_000007_control_plan.npz,180.0,1.5707963267948966,8,7,"{'sigma_1p0': {'average_fidelity': 0.8800724567030891, 'average_gate_fidelity': 0.8500905708788615, 'fidelity_variance': 0.0011594483792351598, 'num_samples': 60, 'sigma_mhz': 1.0}}",runs\runtime\gamma_1.570796\alpha_1.256000\robustness\iter_000007_robustness.json,0.8800724567030891,0.8500905708788615,0.0011594483792351598,0.002493559382855892,7.2479249269008506e-09,1.0,347.027587890625
