method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
noise,0.257,60,0.9972802252628756,0.996600281578594,1.917058109856147e-06
noise,0.258,60,0.9972908837426578,0.996613604678322,1.343170676211928e-06
noise,0.259,60,0.9975970456916866,0.9969963071146082,1.2830300537798735e-06
noise,0.26,60,0.9971103400868988,0.9963879251086236,1.908823526478077e-06
noise,0.261,60,0.9972362050777168,0.996545256347146,1.674501493896965e-06
noise,0.262,60,0.9971761625196964,0.9964702031496208,1.5486559954081397e-06
noise,0.263,60,0.9973973546987124,0.9967466933733904,1.1579740140487554e-06
noise,0.264,60,0.9971394405644256,0.9964243007055316,1.6219049921038356e-06
noise,0.265,60,0.9972202837070856,0.9965253546338574,1.6883778519403563e-06
noise,0.266,60,0.9970910753679236,0.9963638442099044,1.9562381124571227e-06
noise,0.267,60,0.9971378142579128,0.9964222678223909,1.729458626140394e-06
noise,0.268,60,0.9971841339399832,0.9964801674249792,1.9905884097529037e-06
noise,0.269,60,0.99694002654015,0.9961750331751872,2.18485877347197e-06
noise,0.27,60,0.99715936255373,0.9964492031921626,1.4102594408128618e-06
noise,0.271,60,0.9973595055607072,0.996699381950884,1.791728424099814e-06
noise,0.272,60,0.996994901470216,0.99624362683777,2.5511729226268112e-06
noise,0.273,60,0.997110684479531,0.9963883555994136,1.7177163161682993e-06
noise,0.274,60,0.9966680366698356,0.9958350458372944,2.6195058709359528e-06
noise,0.275,60,0.9970633396140476,0.9963291745175592,1.810282362976964e-06
noise,0.276,60,0.9968839595463144,0.9961049494328932,2.7074459313130917e-06
noise,0.277,60,0.9968073990230254,0.9960092487787816,3.794883023156961e-06
noise,0.278,60,0.9972296940562632,0.9965371175703291,1.397774282021774e-06
noise,0.279,60,0.9970039152291016,0.9962548940363772,1.5937379044166828e-06
noise,0.28,60,0.9969577564121096,0.9961971955151367,2.6945114246774677e-06
noise,0.281,60,0.9971112856919202,0.9963891071149004,2.106922176673907e-06
noise,0.282,60,0.9970387936372976,0.9962984920466218,1.7931410809618372e-06
noise,0.283,60,0.9969485109779458,0.9961856387224324,1.967090440107359e-06
noise,0.284,60,0.9968937252756036,0.9961171565945046,1.8522893857758832e-06
noise,0.285,60,0.9965709898320048,0.9957137372900058,2.7507524215847302e-06
noise,0.286,60,0.9970026570179216,0.9962533212724022,2.2431396709429165e-06
noise,0.287,60,0.9968731856324606,0.9960914820405758,1.917899901657888e-06
noise,0.288,60,0.996884244567022,0.9961053057087776,1.8628944680947523e-06
noise,0.289,60,0.996874149495784,0.9960926868697298,2.030384143404618e-06
noise,0.29,60,0.9966100222905347,0.9957625278631684,1.8611587489548504e-06
noise,0.291,60,0.9968904535644276,0.9961130669555344,2.3149536337635745e-06
noise,0.292,60,0.9969708766871744,0.9962135958589676,2.105218855511991e-06
noise,0.293,60,0.9966753704022424,0.9958442130028032,2.6206944913584307e-06
noise,0.294,60,0.9968134549908688,0.9960168187385858,3.022647715722862e-06
noise,0.295,60,0.9967055203058484,0.9958819003823104,2.0373855988045685e-06
noise,0.296,60,0.9965844071016464,0.995730508877058,3.19892738806802e-06
noise,0.297,60,0.9968140548859276,0.9960175686074098,2.720432375240972e-06
noise,0.298,60,0.9963666747639816,0.9954583434549772,3.100133391093923e-06
noise,0.299,60,0.9967486522905824,0.9959358153632276,2.55906821997143e-06
