sigma_mhz,adam_fidelity_raw,adam_fidelity_ewma,adam_variance_raw,adam_variance_ewma,nominal_fidelity_raw,nominal_fidelity_ewma,nominal_variance_raw,nominal_variance_ewma,noise_fidelity_raw,noise_fidelity_ewma,noise_variance_raw,noise_variance_ewma
0.73,0.9646914261177192,0.9690811366893082,0.0001110262253421,4.668907665072113e-05,0.9770335687732434,0.9847826580072294,0.0001157757837676,5.8597533646168347e-05,0.9862864762927596,0.9907072979675421,4.090580937737984e-05,2.357878970908503e-05
0.74,0.9638601423447696,0.9688599707201422,7.411853743104461e-05,4.7532391838451136e-05,0.9757105450354608,0.9843983552240088,0.0001735924913836,6.213303859644841e-05,0.9844813610508754,0.9904435617362277,4.972403697986711e-05,2.4382621920260823e-05
0.75,0.9633894844368548,0.9686289626179393,8.016924585448168e-05,4.8529770010759e-05,0.9780253080949148,0.9841292337151878,0.0001168790048259,6.380606846974254e-05,0.9840313801860272,0.9901727876561578,5.649790630900062e-05,2.5364060990063802e-05
0.76,0.9630455588218216,0.9683938943434917,0.0001060323954876,5.027679062572496e-05,0.9750674543462676,0.9837477214840361,0.0002388451582212,6.912403257459603e-05,0.984873309103388,0.9899496729891265,6.371085753175505e-05,2.6529097256159533e-05
0.77,0.9637331955734212,0.9681982376828584,0.0001088918187401,5.204753187963319e-05,0.9751873529297928,0.9833883562455296,0.0001499126652699,7.156463133164635e-05,0.9849269715616394,0.989738819416059,6.407726858710372e-05,2.766341550394369e-05
0.78,0.9642452194200524,0.9680327470166349,0.0001119630449789,5.384762686496757e-05,0.975750489812046,0.9830686016882342,0.000158633898105,7.418053066035248e-05,0.9828961996286782,0.9894523573680633,7.847756013324063e-05,2.9190069991233275e-05
0.79,0.9640125134223614,0.9678648870321123,0.0001047423079603,5.536856013939239e-05,0.9756478602009896,0.9827587576152504,0.0001165613192202,7.544703533490376e-05,0.9822945095077008,0.9891534901000597,8.894647355588304e-05,3.0975826392205576e-05
0.8,0.9632521438827862,0.9676727751284638,0.0001108010298522,5.701654311164833e-05,0.9752218455472148,0.9824448596855048,0.0001719284779364,7.8315386237718e-05,0.9822971014879198,0.9888679346668193,9.526626590496984e-05,3.2887152915176756e-05
0.81,0.9593278938841464,0.9673260701560318,0.0001488073954366,5.973176498810499e-05,0.9699260326321688,0.9819247396908238,0.0001906357234464,8.163788111640537e-05,0.9793298667170742,0.9884716563389734,0.0001247488988909,3.56044718632544e-05
0.82,0.9620147110338704,0.9671059122589533,0.0001212143288937,6.154160308456921e-05,0.9705312519361956,0.9814524752013106,0.0001525332391033,8.37247999369049e-05,0.982579982900362,0.9882274441882444,6.296833738307102e-05,3.6409971229876955e-05
0.83,0.9641414637865484,0.9669833087015953,0.0001552511982454,6.428706773374779e-05,0.9696295742878912,0.9809635040743818,0.0002442521469721,8.842786322252845e-05,0.9814632099637396,0.9879476892232161,0.0001275145501231,3.907911519854275e-05
0.84,0.9616140006497756,0.9667617197503404,0.0001606592623039,6.70975941929355e-05,0.9712413333539064,0.9805622744200057,0.0001723795726426,9.087616796095998e-05,0.9808294060449092,0.987653920847665,0.0001372373683076,4.194172893045099e-05
0.85,0.9617049398076158,0.96655345644031,0.0001490538512215,6.947706431851317e-05,0.9711357563544244,0.9801740435939393,0.0002877999811774,9.659353900195376e-05,0.9805687737755644,0.9873621193063677,0.0001304639890714,4.451183255756747e-05
0.86,0.962800825844266,0.9663992082346514,0.000145837575581,7.168448607415148e-05,0.9697774249366528,0.9797467007655528,0.000174795006308,9.885417892434527e-05,0.9787644165179238,0.9870087191530721,0.0001262097261195,4.6873546808255423e-05
