method,sigma_mhz,num_samples,average_fidelity,average_gate_fidelity,fidelity_variance
adam_noise,0.256,60,0.9850969854065625,0.9813712317582033,7.408312437600583e-06
adam_noise,0.257,60,0.9847817290028866,0.9809771612536082,1.1038565336771547e-05
adam_noise,0.258,60,0.9844869003919833,0.9806086254899792,9.694414274738255e-06
adam_noise,0.259,60,0.9844059240311577,0.980507405038947,1.0979347015551906e-05
adam_noise,0.26,60,0.9847457300515412,0.9809321625644266,1.0991457357135217e-05
adam_noise,0.261,60,0.9839851396323411,0.9799814245404264,8.273162407696964e-06
adam_noise,0.262,60,0.9841372345711314,0.9801715432139143,8.300839268586599e-06
adam_noise,0.263,60,0.9843961908599734,0.9804952385749667,1.465336342548016e-05
adam_noise,0.264,60,0.9843449496631558,0.9804311870789444,1.0386642789938605e-05
adam_noise,0.265,60,0.9842442902959014,0.9803053628698771,1.1137372852220981e-05
adam_noise,0.266,60,0.9846379917933774,0.980797489741722,1.8143240442116157e-05
adam_noise,0.267,60,0.9843247562967987,0.9804059453709986,1.4141391754686185e-05
adam_noise,0.268,60,0.9842291413148765,0.9802864266435959,1.4920523528852251e-05
adam_noise,0.269,60,0.98412494513025,0.9801561814128122,9.647981404701552e-06
adam_noise,0.27,60,0.9845393246174,0.9806741557717501,8.941598621643715e-06
adam_noise,0.271,60,0.984786841249647,0.980983551562059,7.85948651209274e-06
adam_noise,0.272,60,0.9844154340724025,0.9805192925905034,1.2357709899917664e-05
adam_noise,0.273,60,0.9845600898535581,0.9807001123169475,1.2358382435037137e-05
adam_noise,0.274,60,0.9846375123847566,0.9807968904809458,1.0614602072367946e-05
adam_noise,0.275,60,0.9847225969269009,0.9809032461586261,1.1239918763173504e-05
adam_noise,0.276,60,0.9844730121849733,0.9805912652312164,1.2453534424278949e-05
adam_noise,0.277,60,0.9845724160930814,0.9807155201163518,1.4571230381002713e-05
adam_noise,0.278,60,0.9836644863968342,0.9795806079960429,9.30127336165194e-06
adam_noise,0.279,60,0.984901432995055,0.9811267912438185,8.474980722316844e-06
adam_noise,0.28,60,0.9845904115372328,0.9807380144215412,1.5837090561238485e-05
adam_noise,0.281,60,0.9839263442789591,0.9799079303486989,1.3003076805472702e-05
adam_noise,0.282,60,0.9844098627933207,0.9805123284916507,1.3113521641564765e-05
adam_noise,0.283,60,0.9845355993531513,0.9806694991914391,1.1032403246002813e-05
adam_noise,0.284,60,0.9840013458563629,0.9800016823204536,1.0763105155056932e-05
adam_noise,0.285,60,0.9836388176742631,0.9795485220928288,1.2230493898061436e-05
adam_noise,0.286,60,0.9837988346659181,0.9797485433323972,9.440323286650803e-06
adam_noise,0.287,60,0.9833860722037638,0.979232590254705,1.3536314877763876e-05
adam_noise,0.288,60,0.9847686045230685,0.9809607556538353,8.98799034324012e-06
adam_noise,0.289,60,0.9835150485807976,0.9793938107259972,1.527415004282396e-05
